epoch,step,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5
1,1489,2.4718148708343506,0.5859375,0.8125,,,
1,1499,2.4621641635894775,0.6015625,0.8359375,,,
1,1501,,,,2.8832952976226807,0.4816133975982666,0.7341016530990601
2,1509,2.571013927459717,0.578125,0.828125,,,
2,1519,2.6419618129730225,0.5625,0.75,,,
2,1529,2.566391706466675,0.53125,0.828125,,,
2,1539,2.563305616378784,0.6015625,0.8203125,,,
2,1549,2.8403804302215576,0.5078125,0.734375,,,
2,1559,2.384296417236328,0.59375,0.84375,,,
2,1569,2.6866965293884277,0.5234375,0.7734375,,,
2,1579,2.761125087738037,0.5,0.7734375,,,
2,1589,2.523043155670166,0.5859375,0.8203125,,,
2,1599,2.4446887969970703,0.578125,0.8359375,,,
2,1609,2.4437315464019775,0.6015625,0.84375,,,
2,1619,2.4797182083129883,0.5703125,0.8359375,,,
2,1629,2.4388680458068848,0.625,0.828125,,,
2,1639,2.5025155544281006,0.6015625,0.8125,,,
2,1649,2.6712985038757324,0.578125,0.8203125,,,
2,1659,2.5887482166290283,0.5703125,0.828125,,,
2,1669,2.7830331325531006,0.46875,0.7265625,,,
2,1679,2.5471715927124023,0.5234375,0.8203125,,,
2,1689,2.5139999389648438,0.609375,0.8125,,,
2,1699,2.527679443359375,0.5546875,0.796875,,,
2,1709,2.3743703365325928,0.65625,0.8203125,,,
2,1719,2.7609176635742188,0.5625,0.75,,,
2,1729,2.747091054916382,0.5234375,0.78125,,,
2,1739,2.7153942584991455,0.4921875,0.7421875,,,
2,1749,2.4811763763427734,0.6015625,0.828125,,,
2,1759,2.438939332962036,0.5859375,0.8125,,,
2,1769,2.3340628147125244,0.6328125,0.84375,,,
2,1779,2.7127432823181152,0.5234375,0.7734375,,,
2,1789,2.6864397525787354,0.5234375,0.7734375,,,
2,1799,2.4347267150878906,0.5546875,0.84375,,,
2,1809,2.7631330490112305,0.5,0.75,,,
2,1819,2.5581061840057373,0.5078125,0.8046875,,,
2,1829,2.5016510486602783,0.5859375,0.796875,,,
2,1839,2.503117084503174,0.5703125,0.84375,,,
2,1849,2.3207545280456543,0.6328125,0.84375,,,
2,1859,2.5015501976013184,0.59375,0.8125,,,
2,1869,2.3538453578948975,0.625,0.8125,,,
2,1879,2.4899866580963135,0.6484375,0.8046875,,,
2,1889,2.5147337913513184,0.5859375,0.796875,,,
2,1899,2.383908748626709,0.640625,0.8125,,,
2,1909,2.5418243408203125,0.546875,0.7890625,,,
2,1919,2.4459328651428223,0.6328125,0.7890625,,,
2,1929,2.45432186126709,0.5234375,0.875,,,
2,1939,2.310875654220581,0.6484375,0.859375,,,
2,1949,2.4956107139587402,0.5859375,0.8125,,,
2,1959,2.6320319175720215,0.5078125,0.8046875,,,
2,1969,2.5057621002197266,0.5390625,0.8359375,,,
2,1979,2.3387136459350586,0.625,0.84375,,,
2,1989,2.6120402812957764,0.546875,0.7734375,,,
2,1999,2.4771728515625,0.5234375,0.8125,,,
2,2009,2.3296570777893066,0.65625,0.859375,,,
2,2019,2.4852168560028076,0.578125,0.8203125,,,
2,2029,2.4602694511413574,0.59375,0.828125,,,
2,2039,2.5305562019348145,0.5625,0.796875,,,
2,2049,2.6143295764923096,0.5859375,0.7734375,,,
2,2059,2.4771480560302734,0.625,0.8203125,,,
2,2069,2.4284794330596924,0.578125,0.828125,,,
2,2079,2.221193790435791,0.6875,0.8671875,,,
2,2089,2.4055898189544678,0.6640625,0.84375,,,
2,2099,2.3225693702697754,0.6171875,0.875,,,
2,2109,2.4657340049743652,0.5703125,0.8203125,,,
2,2119,2.586416006088257,0.5703125,0.796875,,,
2,2129,2.211056709289551,0.640625,0.875,,,
2,2139,2.359344482421875,0.6171875,0.8671875,,,
2,2149,2.329686164855957,0.609375,0.8515625,,,
2,2159,2.3429880142211914,0.6328125,0.859375,,,
2,2169,2.3817214965820312,0.515625,0.875,,,
2,2179,2.4725232124328613,0.5625,0.8203125,,,
2,2189,2.4704654216766357,0.59375,0.8046875,,,
2,2199,2.559941291809082,0.5546875,0.796875,,,
2,2209,2.508937120437622,0.5390625,0.8046875,,,
2,2219,2.5425779819488525,0.6015625,0.8046875,,,
2,2229,2.3119754791259766,0.578125,0.8359375,,,
2,2239,2.353522539138794,0.578125,0.8515625,,,
2,2249,2.435962200164795,0.6015625,0.8046875,,,
2,2252,,,,2.771328926086426,0.5131482481956482,0.7543216347694397
3,2259,2.5861263275146484,0.5078125,0.8046875,,,
3,2269,2.237393856048584,0.6640625,0.8671875,,,
3,2279,2.251779079437256,0.6171875,0.8984375,,,
3,2289,2.1039528846740723,0.671875,0.90625,,,
3,2299,2.4896247386932373,0.5625,0.796875,,,
3,2309,2.345344066619873,0.5625,0.84375,,,
3,2319,2.3093059062957764,0.640625,0.875,,,
3,2329,2.333866596221924,0.6015625,0.8515625,,,
3,2339,2.4726531505584717,0.5703125,0.8125,,,
3,2349,2.295933723449707,0.671875,0.8359375,,,
3,2359,2.227108955383301,0.609375,0.890625,,,
3,2369,2.4964659214019775,0.5625,0.84375,,,
3,2379,2.17415452003479,0.671875,0.890625,,,
3,2389,2.401515007019043,0.59375,0.8359375,,,
3,2399,2.2662713527679443,0.625,0.84375,,,
3,2409,2.424752712249756,0.59375,0.8203125,,,
3,2419,2.5881643295288086,0.5625,0.8125,,,
3,2429,2.440455913543701,0.578125,0.875,,,
3,2439,2.2781877517700195,0.6171875,0.8671875,,,
3,2449,2.479368209838867,0.59375,0.8046875,,,
3,2459,2.655870199203491,0.5,0.8203125,,,
3,2469,2.49316668510437,0.5625,0.8125,,,
3,2479,2.3532917499542236,0.640625,0.796875,,,
3,2489,2.1965954303741455,0.6875,0.8671875,,,
3,2499,2.2867538928985596,0.671875,0.8515625,,,
3,2509,2.3935251235961914,0.578125,0.84375,,,
3,2519,2.3329267501831055,0.6171875,0.875,,,
3,2529,2.36700439453125,0.6328125,0.8359375,,,
3,2539,2.158823013305664,0.6875,0.90625,,,
3,2549,2.2608566284179688,0.6640625,0.859375,,,
3,2559,2.2540509700775146,0.671875,0.8359375,,,
3,2569,2.2141056060791016,0.6484375,0.875,,,
3,2579,2.2614943981170654,0.6328125,0.8671875,,,
3,2589,2.3437399864196777,0.6484375,0.8515625,,,
3,2599,2.598843812942505,0.5390625,0.796875,,,
3,2609,2.440211296081543,0.59375,0.8359375,,,
3,2619,2.4256348609924316,0.546875,0.8203125,,,
3,2629,2.374819278717041,0.59375,0.8203125,,,
3,2639,2.4383530616760254,0.609375,0.8046875,,,
3,2649,2.2570836544036865,0.625,0.8671875,,,
3,2659,2.2358946800231934,0.65625,0.8984375,,,
3,2669,2.3734612464904785,0.6484375,0.8046875,,,
3,2679,2.1995339393615723,0.6484375,0.8671875,,,
3,2689,2.389503002166748,0.625,0.859375,,,
3,2699,2.2928109169006348,0.625,0.859375,,,
3,2709,2.2365639209747314,0.6484375,0.8515625,,,
3,2719,2.2989158630371094,0.625,0.828125,,,
3,2729,2.3618316650390625,0.625,0.8515625,,,
3,2739,2.311858654022217,0.640625,0.875,,,
3,2749,2.4650626182556152,0.609375,0.8203125,,,
3,2759,2.2785556316375732,0.65625,0.8671875,,,
3,2769,2.0569639205932617,0.703125,0.90625,,,
3,2779,2.2447588443756104,0.6640625,0.875,,,
3,2789,2.4435179233551025,0.5625,0.8203125,,,
3,2799,2.2172954082489014,0.6796875,0.9140625,,,
3,2809,2.224544048309326,0.6640625,0.859375,,,
3,2819,2.150195837020874,0.640625,0.90625,,,
3,2829,2.490535259246826,0.6171875,0.8203125,,,
3,2839,2.3376948833465576,0.6171875,0.8359375,,,
3,2849,2.147952079772949,0.6875,0.8828125,,,
3,2859,2.5143837928771973,0.578125,0.8125,,,
3,2869,2.1181747913360596,0.671875,0.90625,,,
3,2879,2.009770631790161,0.7734375,0.890625,,,
3,2889,2.3557748794555664,0.5703125,0.8359375,,,
3,2899,2.197474956512451,0.6328125,0.890625,,,
3,2909,2.2795684337615967,0.625,0.859375,,,
3,2919,2.4028284549713135,0.6015625,0.8359375,,,
3,2929,2.24090838432312,0.6328125,0.8828125,,,
3,2939,2.2331926822662354,0.6640625,0.8203125,,,
3,2949,2.2234444618225098,0.65625,0.8828125,,,
3,2959,2.511038064956665,0.5546875,0.828125,,,
3,2969,2.263558864593506,0.65625,0.8515625,,,
3,2979,2.1633615493774414,0.6484375,0.8828125,,,
3,2989,2.2178308963775635,0.6875,0.859375,,,
3,2999,2.1491847038269043,0.6875,0.90625,,,
3,3003,,,,2.7368292808532715,0.525825023651123,0.7595599889755249
4,3009,2.371041774749756,0.625,0.828125,,,
4,3019,2.3002891540527344,0.640625,0.8515625,,,
4,3029,2.3723039627075195,0.59375,0.84375,,,
4,3039,2.381089210510254,0.59375,0.8671875,,,
4,3049,2.379812240600586,0.6015625,0.8125,,,
4,3059,2.4505674839019775,0.5859375,0.8046875,,,
4,3069,2.1870932579040527,0.6640625,0.8828125,,,
4,3079,2.1618900299072266,0.6484375,0.8828125,,,
4,3089,2.3609752655029297,0.625,0.8359375,,,
4,3099,2.2674670219421387,0.65625,0.8515625,,,
4,3109,2.3533477783203125,0.6015625,0.859375,,,
4,3119,2.219374418258667,0.6875,0.8359375,,,
4,3129,2.0858757495880127,0.6796875,0.8984375,,,
4,3139,2.423314094543457,0.6171875,0.8046875,,,
4,3149,2.149157762527466,0.6640625,0.8828125,,,
4,3159,2.4170494079589844,0.6328125,0.8046875,,,
4,3169,2.232614517211914,0.671875,0.8515625,,,
4,3179,2.073941230773926,0.7265625,0.9140625,,,
4,3189,2.1735169887542725,0.671875,0.890625,,,
4,3199,2.27559757232666,0.671875,0.859375,,,
4,3209,2.4293904304504395,0.5859375,0.8125,,,
4,3219,2.1832494735717773,0.671875,0.8671875,,,
4,3229,2.0761544704437256,0.6953125,0.921875,,,
4,3239,2.236459255218506,0.6796875,0.8671875,,,
4,3249,2.1775312423706055,0.6640625,0.859375,,,
4,3259,2.1993842124938965,0.703125,0.84375,,,
4,3269,2.1248128414154053,0.6796875,0.875,,,
4,3279,2.1742875576019287,0.6484375,0.8828125,,,
4,3289,2.197866439819336,0.6640625,0.90625,,,
4,3299,2.334796190261841,0.6171875,0.8203125,,,
4,3309,2.1968843936920166,0.640625,0.8671875,,,
4,3319,2.2853012084960938,0.6171875,0.859375,,,
4,3329,2.3174526691436768,0.609375,0.828125,,,
4,3339,2.1809515953063965,0.625,0.875,,,
4,3349,1.9692161083221436,0.6953125,0.9140625,,,
4,3359,2.1869025230407715,0.6796875,0.859375,,,
4,3369,2.2162680625915527,0.6796875,0.8515625,,,
4,3379,2.383087396621704,0.5625,0.8515625,,,
4,3389,2.0774085521698,0.7109375,0.890625,,,
4,3399,2.3416457176208496,0.609375,0.875,,,
4,3409,2.0338006019592285,0.734375,0.8984375,,,
4,3419,2.00870418548584,0.734375,0.890625,,,
4,3429,2.255857229232788,0.625,0.8828125,,,
4,3439,2.1943342685699463,0.671875,0.890625,,,
4,3449,2.257434129714966,0.6484375,0.84375,,,
4,3459,2.348696231842041,0.546875,0.84375,,,
4,3469,2.039144992828369,0.71875,0.921875,,,
4,3479,2.3109548091888428,0.65625,0.8359375,,,
4,3489,2.0886926651000977,0.6640625,0.921875,,,
4,3499,2.2852160930633545,0.6171875,0.8828125,,,
4,3509,2.2765228748321533,0.6015625,0.875,,,
4,3519,2.0251781940460205,0.6953125,0.890625,,,
4,3529,2.1271471977233887,0.6796875,0.8828125,,,
4,3539,2.220733404159546,0.6328125,0.921875,,,
4,3549,2.19953989982605,0.6171875,0.9140625,,,
4,3559,2.0994999408721924,0.71875,0.921875,,,
4,3569,1.9502344131469727,0.734375,0.921875,,,
4,3579,2.036113977432251,0.6953125,0.9140625,,,
4,3589,2.3029725551605225,0.6171875,0.8671875,,,
4,3599,2.2345223426818848,0.671875,0.875,,,
4,3609,2.2372806072235107,0.640625,0.890625,,,
4,3619,2.153446912765503,0.6640625,0.8828125,,,
4,3629,2.2526888847351074,0.6953125,0.828125,,,
4,3639,2.0831918716430664,0.7109375,0.8828125,,,
4,3649,1.8944367170333862,0.7578125,0.9375,,,
4,3659,2.3381009101867676,0.6328125,0.8125,,,
4,3669,2.2368526458740234,0.6796875,0.8515625,,,
4,3679,2.2358956336975098,0.65625,0.8359375,,,
4,3689,2.0908427238464355,0.6953125,0.8828125,,,
4,3699,2.0674948692321777,0.6953125,0.90625,,,
4,3709,2.098668098449707,0.703125,0.8828125,,,
4,3719,2.2788567543029785,0.6328125,0.828125,,,
4,3729,1.9863333702087402,0.6875,0.9140625,,,
4,3739,1.9393353462219238,0.75,0.9140625,,,
4,3749,1.8592973947525024,0.734375,0.9453125,,,
4,3754,,,,2.7012619972229004,0.5321110486984253,0.769827127456665
5,3759,2.024141550064087,0.6875,0.875,,,
5,3769,2.1429693698883057,0.671875,0.8828125,,,
5,3779,2.1657357215881348,0.6484375,0.8828125,,,
5,3789,1.918473243713379,0.71875,0.90625,,,
5,3799,2.3189451694488525,0.609375,0.8203125,,,
5,3809,2.14642333984375,0.6640625,0.8984375,,,
5,3819,2.061701774597168,0.671875,0.8984375,,,
5,3829,2.1424689292907715,0.6796875,0.875,,,
5,3839,2.3856499195098877,0.65625,0.796875,,,
5,3849,2.085967779159546,0.75,0.859375,,,
5,3859,2.2153191566467285,0.609375,0.875,,,
5,3869,2.1090126037597656,0.65625,0.8671875,,,
5,3879,2.0794124603271484,0.6875,0.875,,,
5,3889,2.019383430480957,0.734375,0.8984375,,,
5,3899,2.1014456748962402,0.703125,0.8828125,,,
5,3909,2.088190793991089,0.6875,0.8828125,,,
5,3919,2.0808491706848145,0.6953125,0.8984375,,,
5,3929,2.0123276710510254,0.7421875,0.8984375,,,
5,3939,1.9293437004089355,0.765625,0.8828125,,,
5,3949,2.1329798698425293,0.6875,0.8515625,,,
5,3959,2.0342161655426025,0.75,0.890625,,,
5,3969,2.057894706726074,0.6953125,0.90625,,,
5,3979,2.362652063369751,0.609375,0.8203125,,,
5,3989,2.1018099784851074,0.6484375,0.890625,,,
5,3999,2.167426109313965,0.6875,0.8671875,,,
5,4009,2.111978530883789,0.6875,0.8828125,,,
5,4019,2.0569193363189697,0.6953125,0.8828125,,,
5,4029,2.2955260276794434,0.6328125,0.875,,,
5,4039,1.9531123638153076,0.7578125,0.8984375,,,
5,4049,1.9747021198272705,0.734375,0.90625,,,
5,4059,2.178147792816162,0.6640625,0.859375,,,
5,4069,2.19863224029541,0.65625,0.8984375,,,
5,4079,1.8612728118896484,0.71875,0.9375,,,
5,4089,1.9841008186340332,0.75,0.890625,,,
5,4099,2.0489752292633057,0.7109375,0.921875,,,
5,4109,2.1840028762817383,0.6953125,0.890625,,,
5,4119,2.0526413917541504,0.6953125,0.90625,,,
5,4129,1.9990110397338867,0.75,0.9140625,,,
5,4139,2.1843717098236084,0.671875,0.84375,,,
5,4149,2.080386161804199,0.7265625,0.890625,,,
5,4159,2.075127601623535,0.6796875,0.9140625,,,
5,4169,2.412781238555908,0.6171875,0.8359375,,,
5,4179,1.807992935180664,0.7734375,0.9375,,,
5,4189,2.119534730911255,0.6875,0.859375,,,
5,4199,2.2410097122192383,0.6328125,0.84375,,,
5,4209,2.0154311656951904,0.71875,0.890625,,,
5,4219,2.1046290397644043,0.6953125,0.8671875,,,
5,4229,2.088290214538574,0.734375,0.8671875,,,
5,4239,2.151049852371216,0.6953125,0.8984375,,,
5,4249,2.1575517654418945,0.703125,0.8828125,,,
5,4259,1.950892686843872,0.734375,0.9140625,,,
5,4269,2.0330827236175537,0.671875,0.921875,,,
5,4279,2.067171335220337,0.6953125,0.8828125,,,
5,4289,2.0105371475219727,0.75,0.890625,,,
5,4299,2.315558671951294,0.6171875,0.84375,,,
5,4309,2.385566234588623,0.6015625,0.8203125,,,
5,4319,1.9771698713302612,0.75,0.921875,,,
5,4329,1.9630454778671265,0.765625,0.8984375,,,
5,4339,1.9086228609085083,0.71875,0.921875,,,
5,4349,1.9107811450958252,0.734375,0.921875,,,
5,4359,1.9839704036712646,0.7265625,0.921875,,,
5,4369,2.217210531234741,0.671875,0.8671875,,,
5,4379,2.2829649448394775,0.6484375,0.8515625,,,
5,4389,2.0892271995544434,0.703125,0.8828125,,,
5,4399,1.916517734527588,0.7265625,0.921875,,,
5,4409,1.9126536846160889,0.7265625,0.9140625,,,
5,4419,1.9771168231964111,0.765625,0.9296875,,,
5,4429,2.065622329711914,0.640625,0.9140625,,,
5,4439,1.9534003734588623,0.7578125,0.890625,,,
5,4449,2.0481927394866943,0.734375,0.8984375,,,
5,4459,2.1853697299957275,0.6796875,0.875,,,
5,4469,1.810821294784546,0.796875,0.9296875,,,
5,4479,1.9911296367645264,0.7421875,0.8828125,,,
5,4489,2.2037744522094727,0.71875,0.8828125,,,
5,4499,2.1078667640686035,0.703125,0.8828125,,,
5,4505,,,,2.700045108795166,0.5352540612220764,0.7717129588127136
6,4509,1.9272730350494385,0.6875,0.9296875,,,
6,4519,2.0564723014831543,0.703125,0.8984375,,,
6,4529,2.084207534790039,0.671875,0.890625,,,
6,4539,2.3731749057769775,0.5703125,0.8203125,,,
6,4549,1.939056396484375,0.7265625,0.90625,,,
6,4559,2.1497862339019775,0.6796875,0.875,,,
6,4569,2.0544533729553223,0.6796875,0.890625,,,
6,4579,1.8306456804275513,0.78125,0.9296875,,,
6,4589,2.1809945106506348,0.6484375,0.8515625,,,
6,4599,2.1713297367095947,0.671875,0.8671875,,,
6,4609,1.9904518127441406,0.734375,0.8984375,,,
6,4619,2.0264079570770264,0.6953125,0.90625,,,
6,4629,2.051752805709839,0.7265625,0.90625,,,
6,4639,2.122161388397217,0.6953125,0.8984375,,,
6,4649,2.0349321365356445,0.7265625,0.90625,,,
6,4659,2.103087902069092,0.7109375,0.859375,,,
6,4669,1.9651305675506592,0.7421875,0.9140625,,,
6,4679,2.2489469051361084,0.6640625,0.8671875,,,
6,4689,2.0240213871002197,0.6953125,0.9296875,,,
6,4699,2.112185001373291,0.671875,0.8828125,,,
6,4709,2.0703835487365723,0.6875,0.890625,,,
6,4719,1.9793269634246826,0.7265625,0.9296875,,,
6,4729,2.2298359870910645,0.625,0.8515625,,,
6,4739,1.9894026517868042,0.7265625,0.8984375,,,
6,4749,2.1730809211730957,0.671875,0.8828125,,,
6,4759,2.066089153289795,0.6640625,0.90625,,,
6,4769,2.1009457111358643,0.7109375,0.859375,,,
6,4779,1.953212022781372,0.7265625,0.9296875,,,
6,4789,1.8982988595962524,0.796875,0.8984375,,,
6,4799,1.8652961254119873,0.78125,0.9140625,,,
6,4809,2.0213871002197266,0.6796875,0.9140625,,,
6,4819,2.2673890590667725,0.6640625,0.828125,,,
6,4829,1.978121280670166,0.7421875,0.8828125,,,
6,4839,2.005463123321533,0.703125,0.890625,,,
6,4849,2.01920485496521,0.7421875,0.8828125,,,
6,4859,1.8131706714630127,0.78125,0.921875,,,
6,4869,1.87580406665802,0.7265625,0.9453125,,,
6,4879,1.930624008178711,0.703125,0.90625,,,
6,4889,1.961995244026184,0.765625,0.921875,,,
6,4899,1.9457204341888428,0.703125,0.9375,,,
6,4909,2.067070960998535,0.6640625,0.8828125,,,
6,4919,1.9832303524017334,0.71875,0.8984375,,,
6,4929,1.905901312828064,0.7421875,0.9453125,,,
6,4939,1.9876724481582642,0.703125,0.9140625,,,
6,4949,2.0683324337005615,0.6875,0.90625,,,
6,4959,1.9559763669967651,0.7578125,0.90625,,,
6,4969,2.085631847381592,0.703125,0.8984375,,,
6,4979,2.0674800872802734,0.6796875,0.8984375,,,
6,4989,1.8940677642822266,0.7265625,0.921875,,,
6,4999,1.9369415044784546,0.75,0.921875,,,
6,5009,2.0692079067230225,0.703125,0.890625,,,
6,5019,2.029231548309326,0.6875,0.890625,,,
6,5029,2.0725104808807373,0.703125,0.875,,,
