[NanoDet][06-21 07:18:50]INFO: Setting up data...
[NanoDet][06-21 07:18:57]INFO: Creating model...
[NanoDet][06-21 07:19:47]INFO: Skip loading parameter head.gfl_cls.0.weight, required shapetorch.Size([37, 96, 1, 1]), loaded shapetorch.Size([112, 96, 1, 1]).
[NanoDet][06-21 07:19:47]INFO: Skip loading parameter head.gfl_cls.0.bias, required shapetorch.Size([37]), loaded shapetorch.Size([112]).
[NanoDet][06-21 07:19:47]INFO: Skip loading parameter head.gfl_cls.1.weight, required shapetorch.Size([37, 96, 1, 1]), loaded shapetorch.Size([112, 96, 1, 1]).
[NanoDet][06-21 07:19:47]INFO: Skip loading parameter head.gfl_cls.1.bias, required shapetorch.Size([37]), loaded shapetorch.Size([112]).
[NanoDet][06-21 07:19:47]INFO: Skip loading parameter head.gfl_cls.2.weight, required shapetorch.Size([37, 96, 1, 1]), loaded shapetorch.Size([112, 96, 1, 1]).
[NanoDet][06-21 07:19:47]INFO: Skip loading parameter head.gfl_cls.2.bias, required shapetorch.Size([37]), loaded shapetorch.Size([112]).
[NanoDet][06-21 07:19:47]INFO: Skip loading parameter head.gfl_cls.3.weight, required shapetorch.Size([37, 96, 1, 1]), loaded shapetorch.Size([112, 96, 1, 1]).
[NanoDet][06-21 07:19:47]INFO: Skip loading parameter head.gfl_cls.3.bias, required shapetorch.Size([37]), loaded shapetorch.Size([112]).
[NanoDet][06-21 07:19:47]INFO: Skip loading parameter aux_head.gfl_cls.weight, required shapetorch.Size([5, 192, 3, 3]), loaded shapetorch.Size([80, 192, 3, 3]).
[NanoDet][06-21 07:19:47]INFO: Skip loading parameter aux_head.gfl_cls.bias, required shapetorch.Size([5]), loaded shapetorch.Size([80]).
[NanoDet][06-21 07:19:48]INFO: Loaded model weight from /root/autodl-tmp/nanodet-plus-m_416_checkpoint.ckpt
[NanoDet][06-21 07:19:49]INFO: Weight Averaging is enabled
[NanoDet][06-21 08:07:21]INFO: Train|Epoch2/100|Iter750(40/711)| mem:20.3G| lr:1.00e-03| loss_qfl:0.5785| loss_bbox:0.3845| loss_dfl:0.2080| aux_loss_qfl:0.5000| aux_loss_bbox:0.3246| aux_loss_dfl:0.1858| 
[NanoDet][06-21 08:10:39]INFO: Train|Epoch2/100|Iter800(90/711)| mem:20.3G| lr:1.00e-03| loss_qfl:0.5497| loss_bbox:0.5227| loss_dfl:0.2549| aux_loss_qfl:0.4957| aux_loss_bbox:0.4355| aux_loss_dfl:0.2304| 
[NanoDet][06-21 08:13:55]INFO: Train|Epoch2/100|Iter850(140/711)| mem:20.3G| lr:1.00e-03| loss_qfl:0.4218| loss_bbox:0.4998| loss_dfl:0.2436| aux_loss_qfl:0.4052| aux_loss_bbox:0.4228| aux_loss_dfl:0.2203| 
[NanoDet][06-21 08:17:08]INFO: Train|Epoch2/100|Iter900(190/711)| mem:20.3G| lr:1.00e-03| loss_qfl:0.5341| loss_bbox:0.4009| loss_dfl:0.2233| aux_loss_qfl:0.4638| aux_loss_bbox:0.3442| aux_loss_dfl:0.2050| 
[NanoDet][06-21 08:20:27]INFO: Train|Epoch2/100|Iter950(240/711)| mem:20.3G| lr:1.00e-03| loss_qfl:0.6420| loss_bbox:0.4046| loss_dfl:0.2307| aux_loss_qfl:0.5751| aux_loss_bbox:0.3432| aux_loss_dfl:0.2111| 
[NanoDet][06-21 08:23:42]INFO: Train|Epoch2/100|Iter1000(290/711)| mem:20.3G| lr:1.00e-03| loss_qfl:0.5111| loss_bbox:0.4789| loss_dfl:0.2209| aux_loss_qfl:0.4856| aux_loss_bbox:0.4156| aux_loss_dfl:0.2002| 
[NanoDet][06-21 08:27:00]INFO: Train|Epoch2/100|Iter1050(340/711)| mem:20.3G| lr:1.00e-03| loss_qfl:0.4784| loss_bbox:0.4256| loss_dfl:0.2202| aux_loss_qfl:0.4256| aux_loss_bbox:0.3753| aux_loss_dfl:0.2023| 
[NanoDet][06-21 08:30:21]INFO: Train|Epoch2/100|Iter1100(390/711)| mem:20.3G| lr:1.00e-03| loss_qfl:0.5149| loss_bbox:0.4797| loss_dfl:0.2352| aux_loss_qfl:0.4681| aux_loss_bbox:0.4260| aux_loss_dfl:0.2244| 
[NanoDet][06-21 08:33:35]INFO: Train|Epoch2/100|Iter1150(440/711)| mem:20.3G| lr:1.00e-03| loss_qfl:0.5380| loss_bbox:0.4202| loss_dfl:0.2255| aux_loss_qfl:0.5081| aux_loss_bbox:0.3742| aux_loss_dfl:0.2039| 
[NanoDet][06-21 08:36:55]INFO: Train|Epoch2/100|Iter1200(490/711)| mem:20.3G| lr:1.00e-03| loss_qfl:0.4786| loss_bbox:0.3596| loss_dfl:0.2133| aux_loss_qfl:0.4304| aux_loss_bbox:0.3240| aux_loss_dfl:0.2069| 
[NanoDet][06-21 08:40:11]INFO: Train|Epoch2/100|Iter1250(540/711)| mem:20.3G| lr:1.00e-03| loss_qfl:0.4264| loss_bbox:0.4787| loss_dfl:0.2280| aux_loss_qfl:0.3967| aux_loss_bbox:0.4353| aux_loss_dfl:0.2069| 
[NanoDet][06-21 08:43:20]INFO: Train|Epoch2/100|Iter1300(590/711)| mem:20.3G| lr:1.00e-03| loss_qfl:0.5098| loss_bbox:0.4828| loss_dfl:0.2381| aux_loss_qfl:0.4527| aux_loss_bbox:0.4376| aux_loss_dfl:0.2243| 
[NanoDet][06-21 08:46:33]INFO: Train|Epoch2/100|Iter1350(640/711)| mem:20.3G| lr:1.00e-03| loss_qfl:0.4979| loss_bbox:0.3745| loss_dfl:0.2140| aux_loss_qfl:0.4620| aux_loss_bbox:0.3376| aux_loss_dfl:0.1956| 
[NanoDet][06-21 08:49:48]INFO: Train|Epoch2/100|Iter1400(690/711)| mem:20.3G| lr:1.00e-03| loss_qfl:0.5058| loss_bbox:0.4274| loss_dfl:0.2285| aux_loss_qfl:0.4893| aux_loss_bbox:0.3574| aux_loss_dfl:0.2058| 
[NanoDet][06-21 08:53:26]INFO: Train|Epoch3/100|Iter1450(29/711)| mem:20.3G| lr:9.99e-04| loss_qfl:0.4609| loss_bbox:0.4955| loss_dfl:0.2353| aux_loss_qfl:0.4245| aux_loss_bbox:0.4288| aux_loss_dfl:0.2167| 
[NanoDet][06-21 08:56:42]INFO: Train|Epoch3/100|Iter1500(79/711)| mem:20.3G| lr:9.99e-04| loss_qfl:0.4611| loss_bbox:0.5493| loss_dfl:0.2522| aux_loss_qfl:0.4047| aux_loss_bbox:0.5048| aux_loss_dfl:0.2382| 
[NanoDet][06-21 09:00:00]INFO: Train|Epoch3/100|Iter1550(129/711)| mem:20.3G| lr:9.99e-04| loss_qfl:0.5122| loss_bbox:0.4300| loss_dfl:0.2180| aux_loss_qfl:0.4429| aux_loss_bbox:0.3830| aux_loss_dfl:0.2040| 
[NanoDet][06-21 09:03:19]INFO: Train|Epoch3/100|Iter1600(179/711)| mem:20.3G| lr:9.99e-04| loss_qfl:0.6409| loss_bbox:0.4843| loss_dfl:0.2524| aux_loss_qfl:0.6233| aux_loss_bbox:0.4328| aux_loss_dfl:0.2381| 
[NanoDet][06-21 09:06:35]INFO: Train|Epoch3/100|Iter1650(229/711)| mem:20.3G| lr:9.99e-04| loss_qfl:0.5538| loss_bbox:0.4220| loss_dfl:0.2323| aux_loss_qfl:0.5407| aux_loss_bbox:0.3729| aux_loss_dfl:0.2125| 
[NanoDet][06-21 09:09:45]INFO: Train|Epoch3/100|Iter1700(279/711)| mem:20.3G| lr:9.99e-04| loss_qfl:0.4613| loss_bbox:0.4005| loss_dfl:0.2160| aux_loss_qfl:0.4096| aux_loss_bbox:0.3520| aux_loss_dfl:0.2038| 
[NanoDet][06-21 09:11:07]INFO: Train|Epoch3/100|Iter1750(329/711)| mem:20.3G| lr:9.99e-04| loss_qfl:0.4738| loss_bbox:0.3357| loss_dfl:0.2033| aux_loss_qfl:0.4013| aux_loss_bbox:0.3023| aux_loss_dfl:0.1879| 
[NanoDet][06-21 09:11:47]INFO: Train|Epoch3/100|Iter1800(379/711)| mem:20.3G| lr:9.99e-04| loss_qfl:0.5047| loss_bbox:0.4386| loss_dfl:0.2179| aux_loss_qfl:0.4454| aux_loss_bbox:0.4038| aux_loss_dfl:0.2049| 
[NanoDet][06-21 09:12:27]INFO: Train|Epoch3/100|Iter1850(429/711)| mem:20.3G| lr:9.99e-04| loss_qfl:0.5093| loss_bbox:0.3377| loss_dfl:0.1878| aux_loss_qfl:0.4623| aux_loss_bbox:0.3000| aux_loss_dfl:0.1738| 
[NanoDet][06-21 09:13:08]INFO: Train|Epoch3/100|Iter1900(479/711)| mem:20.3G| lr:9.99e-04| loss_qfl:0.5381| loss_bbox:0.4520| loss_dfl:0.2238| aux_loss_qfl:0.4887| aux_loss_bbox:0.3924| aux_loss_dfl:0.2057| 
[NanoDet][06-21 09:13:48]INFO: Train|Epoch3/100|Iter1950(529/711)| mem:20.3G| lr:9.99e-04| loss_qfl:0.5623| loss_bbox:0.3845| loss_dfl:0.2240| aux_loss_qfl:0.5183| aux_loss_bbox:0.3543| aux_loss_dfl:0.2122| 
[NanoDet][06-21 09:14:28]INFO: Train|Epoch3/100|Iter2000(579/711)| mem:20.3G| lr:9.99e-04| loss_qfl:0.4785| loss_bbox:0.3917| loss_dfl:0.2240| aux_loss_qfl:0.4546| aux_loss_bbox:0.3591| aux_loss_dfl:0.2065| 
[NanoDet][06-21 09:15:08]INFO: Train|Epoch3/100|Iter2050(629/711)| mem:20.3G| lr:9.99e-04| loss_qfl:0.4994| loss_bbox:0.4000| loss_dfl:0.2061| aux_loss_qfl:0.4196| aux_loss_bbox:0.3608| aux_loss_dfl:0.1910| 
